Ano,Unidade_Geografica,Aprovacao_Ensino_Fundamental,Aprovacao_Ensino_Medio,Reprovacao_Ensino_Fundamental,Reprovacao_Ensino_Medio
2021,Santa Catarina,99.1,98.0,0.8,1.6
2021,Santa Catarina,99.1,98.0,0.8,1.5
2021,Santa Catarina,99.4,98.0,0.6,2.0
2021,Santa Catarina,95.3,78.0,4.2,13.6
2021,Santa Catarina,95.1,77.8,4.3,13.8
2021,Santa Catarina,96.5,85.5,3.1,9.0
2021,Rio Grande do Sul,96.7,89.0,1.8,1.6
2021,Rio Grande do Sul,96.7,89.0,1.8,1.5
2021,Rio Grande do Sul,96.5,87.6,2.3,4.3
2021,Rio Grande do Sul,99.8,84.7,0.2,12.7
2021,Rio Grande do Sul,99.8,84.3,0.2,13.6
2021,Rio Grande do Sul,,86.5,,9.4
2021,Rio Grande do Sul,96.9,88.0,0.1,0.9
2021,Rio Grande do Sul,96.9,88.0,0.1,0.8
2021,Rio Grande do Sul,97.8,87.7,0.1,2.8
2021,Rio Grande do Sul,96.0,85.6,3.1,5.7
2021,Rio Grande do Sul,96.0,85.1,3.1,6.0
2021,Rio Grande do Sul,96.1,89.1,3.2,2.9
2021,Rio Grande do Sul,98.9,97.7,1.1,2.1
2021,Rio Grande do Sul,98.9,97.8,1.1,2.1
2021,Rio Grande do Sul,96.3,91.8,3.7,4.0
2021,Rio Grande do Sul,96.4,87.8,1.9,1.5
2021,Rio Grande do Sul,96.4,87.8,1.9,1.4
2021,Rio Grande do Sul,96.5,87.4,2.3,4.3
2021,Mato Grosso do Sul,93.9,84.8,5.7,13.8
2021,Mato Grosso do Sul,94.4,85.3,5.3,13.5
2021,Mato Grosso do Sul,90.1,79.2,9.2,18.2
2021,Mato Grosso do Sul,97.9,86.3,2.1,11.2
2021,Mato Grosso do Sul,97.9,90.6,2.1,6.8
2021,Mato Grosso do Sul,,68.1,,29.9
2021,Mato Grosso do Sul,93.1,83.3,6.5,15.3
2021,Mato Grosso do Sul,93.2,83.5,6.4,15.1
2021,Mato Grosso do Sul,92.1,80.0,6.7,17.4
2021,Mato Grosso do Sul,93.4,98.0,6.2,2.0
2021,Mato Grosso do Sul,94.0,,5.6,
2021,Mato Grosso do Sul,89.7,98.0,9.7,2.0
2021,Mato Grosso do Sul,98.8,98.2,1.2,1.5
2021,Mato Grosso do Sul,98.8,98.7,1.2,1.2
2021,Mato Grosso do Sul,94.1,85.6,5.9,9.0
2021,Mato Grosso do Sul,93.3,83.5,6.3,15.1
2021,Mato Grosso do Sul,93.7,83.8,5.9,14.8
2021,Mato Grosso do Sul,90.1,78.8,9.2,18.7
2021,Mato Grosso,98.6,82.4,1.0,12.3
2021,Mato Grosso,98.6,82.5,1.0,12.0
2021,Mato Grosso,98.3,82.0,1.0,14.1
2021,Mato Grosso,,81.0,,18.6
2021,Mato Grosso,,82.4,,17.2
2021,Mato Grosso,,75.1,,24.6
2021,Mato Grosso,97.8,81.0,1.5,12.9
2021,Mato Grosso,97.8,80.8,1.5,12.9
2021,Mato Grosso,97.7,82.5,1.5,13.3
2021,Mato Grosso,99.1,,0.6,
2021,Mato Grosso,99.3,,0.6,
2021,Mato Grosso,98.6,,0.7,
2021,Mato Grosso,99.2,98.8,0.7,1.0
2021,Mato Grosso,99.2,98.8,0.7,1.0
2021,Mato Grosso,100.0,100.0,0.0,0.0
2021,Mato Grosso,98.5,81.0,1.0,13.2
2021,Mato Grosso,98.5,80.9,1.0,13.1
2021,Mato Grosso,98.3,82.0,1.0,14.2
2021,Goiás,97.7,96.6,1.7,2.2
2021,Goiás,97.7,96.8,1.7,2.0
2021,Goiás,96.9,89.5,2.6,8.5
2021,Goiás,91.5,79.0,8.5,19.2
2021,Goiás,91.5,82.2,8.5,16.8
2021,Goiás,,69.1,,26.7
2021,Goiás,98.7,97.0,0.8,1.7
2021,Goiás,98.7,97.0,0.8,1.7
2021,Goiás,98.3,97.6,1.3,1.3
2021,Goiás,96.8,85.2,2.5,6.8
2021,Goiás,96.8,84.5,2.5,7.6
2021,Goiás,96.5,88.3,2.9,3.3
2021,Goiás,99.1,98.6,0.7,1.2
2021,Goiás,99.1,98.5,0.7,1.2
2021,Goiás,98.5,99.3,1.4,0.7
2021,Goiás,97.4,96.4,1.9,2.3
2021,Goiás,97.4,96.6,1.9,2.1
2021,Goiás,96.8,88.2,2.6,9.6
2021,Distrito Federal,96.0,88.0,3.9,11.0
2021,Distrito Federal,96.1,88.1,3.8,10.8
2021,Distrito Federal,94.5,81.9,5.4,17.0
2021,Distrito Federal,99.0,84.3,1.0,14.6
2021,Distrito Federal,99.0,87.4,1.0,11.4
2021,Distrito Federal,,66.3,,33.1
2021,Distrito Federal,94.8,84.8,5.0,13.9
2021,Distrito Federal,94.9,84.8,5.0,13.8
2021,Distrito Federal,94.3,83.0,5.5,15.5
2021,Distrito Federal,99.4,98.9,0.6,1.1
2021,Distrito Federal,99.4,98.9,0.6,1.1
2021,Distrito Federal,100.0,100.0,0.0,0.0
2021,Distrito Federal,94.8,84.8,5.0,13.9
2021,Distrito Federal,94.9,84.9,5.0,13.7
2021,Distrito Federal,94.3,79.8,5.5,18.9
Fonte: Censo da Educação Básica 2021/INEP.,,,,,
2022,Brasil,94.2,86.6,4.7,7.7
2022,Brasil,94.7,86.7,4.3,7.8
2022,Brasil,90.8,85.2,7.0,6.6
2022,Brasil,96.1,88.3,3.8,9.5
2022,Brasil,96.0,88.2,3.9,9.6
2022,Brasil,98.6,88.6,1.4,8.9
2022,Brasil,93.8,85.0,4.9,8.4
2022,Brasil,93.9,85.0,4.8,8.5
2022,Brasil,91.6,84.5,5.9,6.6
2022,Brasil,93.1,91.4,5.6,4.6
2022,Brasil,93.7,91.7,5.2,4.9
2022,Brasil,90.6,89.7,7.2,2.6
2022,Brasil,98.7,96.9,1.2,2.4
2022,Brasil,98.8,96.9,1.1,2.4
2022,Brasil,97.5,93.3,2.2,3.0
2022,Brasil,93.3,85.1,5.4,8.4
2022,Brasil,93.8,85.2,5.1,8.5
2022,Brasil,90.7,84.9,7.1,6.8
2022,Norte,90.3,82.4,7.3,8.8
2022,Norte,92.4,82.6,6.0,9.2
2022,Norte,85.1,81.1,10.5,6.2
2022,Norte,97.7,90.5,2.3,7.7
2022,Norte,97.7,90.8,2.3,7.7
2022,Norte,,88.2,,7.7
2022,Norte,91.7,81.0,6.1,9.3
2022,Norte,92.3,81.1,6.0,9.9
2022,Norte,88.0,80.7,7.2,6.2
2022,Norte,88.7,80.6,8.5,13.0
2022,Norte,91.0,80.6,7.1,13.0
2022,Norte,84.6,,11.1,
2022,Norte,98.9,97.3,1.0,2.1
2022,Norte,98.9,97.4,0.9,2.1
2022,Norte,96.5,94.7,2.9,1.6
2022,Norte,89.5,81.3,7.9,9.3
2022,Norte,91.5,81.4,6.7,9.8
2022,Norte,85.1,80.9,10.6,6.3
2022,Nordeste,92.6,85.7,5.7,7.6
2022,Nordeste,92.9,85.7,5.5,7.7
2022,Nordeste,91.7,85.0,6.4,6.5
2022,Nordeste,96.8,87.0,3.1,10.4
2022,Nordeste,96.6,86.9,3.2,10.6
2022,Nordeste,98.6,88.1,1.4,9.1
2022,Nordeste,86.7,84.4,10.3,8.1
2022,Nordeste,86.7,84.4,10.3,8.2
2022,Nordeste,86.1,84.5,9.9,6.6
2022,Nordeste,91.7,86.4,6.4,2.5
2022,Nordeste,91.7,79.8,6.4,2.9
2022,Nordeste,91.8,89.0,6.3,2.4
2022,Nordeste,98.6,96.5,1.2,2.4
2022,Nordeste,98.6,96.6,1.2,2.3
2022,Nordeste,97.0,89.3,2.5,3.4
2022,Nordeste,91.3,84.5,6.7,8.2
2022,Nordeste,91.2,84.4,6.8,8.3
2022,Nordeste,91.6,84.8,6.4,6.6
2022,Sudeste,96.2,88.6,3.1,7.0
2022,Sudeste,96.3,88.6,3.1,7.0
2022,Sudeste,95.1,92.2,4.3,4.6
2022,Sudeste,95.2,89.6,4.6,8.9
2022,Sudeste,95.2,89.4,4.6,9.1
2022,Sudeste,,91.0,,7.5
2022,Sudeste,95.7,87.0,3.1,7.8
2022,Sudeste,95.7,86.9,3.1,7.8
2022,Sudeste,96.0,92.2,3.1,4.2
2022,Sudeste,95.6,93.4,3.9,4.7
2022,Sudeste,95.6,93.4,3.9,4.7
2022,Sudeste,94.8,95.0,4.7,3.4
2022,Sudeste,98.8,96.9,1.2,2.5
2022,Sudeste,98.8,96.9,1.2,2.5
2022,Sudeste,98.0,94.6,1.9,3.5
2022,Sudeste,95.6,87.2,3.6,7.8
2022,Sudeste,95.6,87.1,3.6,7.8
2022,Sudeste,95.0,92.0,4.4,4.7
2022,Sul,94.3,85.4,5.1,8.6
2022,Sul,94.3,85.3,5.2,8.6
2022,Sul,94.3,87.7,5.1,7.5
2022,Sul,96.1,86.5,3.9,10.2
2022,Sul,96.1,86.8,3.9,9.9
2022,Sul,,85.2,,11.6
2022,Sul,92.4,83.6,6.6,9.4
2022,Sul,92.3,83.4,6.7,9.5
2022,Sul,93.7,87.7,5.3,7.1
2022,Sul,94.3,80.9,5.2,7.7
2022,Sul,94.3,79.9,5.3,8.3
2022,Sul,94.5,86.8,5.0,4.1
2022,Sul,98.8,97.2,1.2,2.5
2022,Sul,98.8,97.2,1.2,2.4
2022,Sul,98.4,95.2,1.5,3.7
2022,Sul,93.5,83.7,5.8,9.5
2022,Sul,93.5,83.5,5.8,9.5
2022,Sul,94.3,87.4,5.1,7.6
2022,Centro-Oeste,95.8,86.7,3.7,8.8
2022,Centro-Oeste,96.0,87.0,3.6,8.6
2022,Centro-Oeste,93.5,82.7,5.7,11.6
2022,Centro-Oeste,97.2,88.8,2.8,8.9
2022,Centro-Oeste,97.2,88.8,2.8,8.9
2022,Centro-Oeste,,88.9,,8.8
2022,Centro-Oeste,95.4,84.9,3.8,9.8
2022,Centro-Oeste,95.4,85.2,3.8,9.6
2022,Centro-Oeste,95.2,80.8,4.2,12.7
2022,Centro-Oeste,94.9,94.3,4.6,3.8
2022,Centro-Oeste,95.2,93.0,4.4,4.3
2022,Centro-Oeste,92.5,97.6,6.6,2.4
2022,Centro-Oeste,99.0,97.2,0.9,2.2
2022,Centro-Oeste,99.0,97.2,0.9,2.2
2022,Centro-Oeste,99.3,98.7,0.7,1.0
2022,Centro-Oeste,95.1,85.1,4.3,9.8
2022,Centro-Oeste,95.3,85.3,4.1,9.6
2022,Centro-Oeste,93.4,82.0,5.8,12.0
2022,Rondônia,95.0,86.6,3.9,6.3
2022,Rondônia,95.3,86.5,3.7,6.5
2022,Rondônia,93.4,87.8,5.3,4.3
2022,Rondônia,,92.0,,5.6
2022,Rondônia,,93.6,,5.8
2022,Rondônia,,87.9,,5.0
2022,Rondônia,94.7,85.5,3.3,6.6
2022,Rondônia,95.0,85.5,3.2,6.7
2022,Rondônia,91.4,84.2,4.8,4.8
2022,Rondônia,94.6,,5.0,
2022,Rondônia,94.9,,4.8,
2022,Rondônia,93.8,,5.5,
2022,Rondônia,98.3,96.3,1.7,3.4
2022,Rondônia,98.4,96.1,1.6,3.7
2022,Rondônia,96.7,97.2,3.2,2.1
2022,Rondônia,94.7,85.9,4.2,6.6
2022,Rondônia,94.9,86.0,3.9,6.6
2022,Rondônia,93.3,85.5,5.4,4.9
2022,Acre,92.8,83.5,4.5,7.6
2022,Acre,95.0,85.6,4.0,9.1
2022,Acre,88.2,77.2,5.6,2.9
2022,Acre,92.7,90.5,7.3,6.7
2022,Acre,92.7,90.5,7.3,6.7
2022,Acre,92.7,82.8,4.2,7.8
2022,Acre,94.8,84.9,4.0,9.6
2022,Acre,87.4,77.2,4.6,2.9
2022,Acre,92.0,,5.6,
2022,Acre,94.4,,4.8,
2022,Acre,89.0,,6.7,
2022,Acre,99.7,90.1,0.3,5.5
2022,Acre,99.7,90.1,0.3,5.5
2022,Acre,92.4,83.1,4.8,7.7
2022,Acre,94.6,85.3,4.3,9.4
2022,Acre,88.2,77.2,5.6,2.9
2022,Amazonas,93.2,85.1,4.4,7.1
2022,Amazonas,94.5,84.9,3.9,7.7
2022,Amazonas,89.6,85.8,5.8,4.7
2022,Amazonas,96.6,91.7,3.4,7.6
2022,Amazonas,96.6,91.9,3.4,7.4
2022,Amazonas,,90.1,,9.8
2022,Amazonas,94.7,84.3,3.9,7.3
2022,Amazonas,94.9,83.9,3.7,8.0
2022,Amazonas,91.5,85.7,5.4,4.6
2022,Amazonas,91.9,,5.1,
2022,Amazonas,93.4,,4.6,
2022,Amazonas,89.4,,5.9,
2022,Amazonas,98.9,97.0,0.8,2.8
2022,Amazonas,98.9,97.0,0.8,2.8
2022,Amazonas,99.4,98.0,0.6,2.0
2022,Amazonas,92.8,84.5,4.7,7.3
2022,Amazonas,94.0,84.2,4.3,8.0
2022,Amazonas,89.6,85.7,5.9,4.7
2022,Roraima,93.8,82.8,4.3,8.6
2022,Roraima,94.2,83.2,4.4,9.6
2022,Roraima,92.6,81.1,4.2,4.3
2022,Roraima,99.7,93.3,0.3,5.4
2022,Roraima,99.7,95.0,0.3,4.5
2022,Roraima,,89.0,,7.4
2022,Roraima,91.0,81.3,5.6,9.1
2022,Roraima,91.4,81.6,6.1,10.4
2022,Roraima,90.5,80.3,4.9,4.1
2022,Roraima,95.5,,3.7,
2022,Roraima,95.3,,3.8,
2022,Roraima,96.3,,2.9,
2022,Roraima,99.2,97.3,0.8,2.4
2022,Roraima,99.2,97.3,0.8,2.5
2022,Roraima,,95.5,,0.0
2022,Roraima,93.4,82.0,4.6,8.9
2022,Roraima,93.7,82.3,4.7,10.1
2022,Roraima,92.6,81.0,4.2,4.3
2022,Pará,86.7,78.4,10.2,10.8
2022,Pará,89.5,78.6,8.4,11.2
2022,Pará,81.5,76.7,13.8,8.3
2022,Pará,98.7,87.7,1.2,9.4
2022,Pará,98.7,87.8,1.2,9.6
2022,Pará,,81.8,,3.5
2022,Pará,86.6,76.4,10.8,11.7
2022,Pará,86.8,76.4,10.7,12.2
2022,Pará,83.9,76.5,11.9,8.5
2022,Pará,85.3,80.6,11.2,13.0
2022,Pará,88.2,80.6,9.3,13.0
2022,Pará,81.4,,13.9,
2022,Pará,98.9,98.0,1.0,1.4
2022,Pará,98.9,98.2,0.9,1.4
2022,Pará,93.4,91.3,5.4,1.3
2022,Pará,85.5,76.7,11.2,11.6
2022,Pará,87.9,76.7,9.6,12.1
2022,Pará,81.5,76.5,13.8,8.4
2022,Amapá,88.8,81.7,9.5,11.5
2022,Amapá,89.8,82.3,8.7,11.9
2022,Amapá,85.2,78.4,12.3,9.3
2022,Amapá,,93.2,,4.9
2022,Amapá,,93.2,,4.9
2022,Amapá,86.4,79.4,11.3,13.0
2022,Amapá,87.0,79.7,11.0,13.6
2022,Amapá,84.5,77.9,12.3,9.7
2022,Amapá,89.6,,9.0,
2022,Amapá,90.5,,8.2,
2022,Amapá,86.4,,12.3,
2022,Amapá,99.5,98.9,0.3,0.4
2022,Amapá,99.6,99.5,0.3,0.5
2022,Amapá,91.7,90.1,1.7,0.0
2022,Amapá,87.7,80.3,10.4,12.5
2022,Amapá,88.5,80.7,9.8,13.0
2022,Amapá,85.2,77.9,12.3,9.7
2022,Tocantins,95.9,92.2,3.6,4.3
2022,Tocantins,96.2,92.4,3.3,4.2
2022,Tocantins,93.2,89.9,5.3,5.6
2022,Tocantins,,90.1,,9.7
2022,Tocantins,,90.7,,9.2
2022,Tocantins,,88.5,,11.1
2022,Tocantins,94.7,91.9,4.0,4.1
2022,Tocantins,95.3,92.1,3.8,4.1
2022,Tocantins,90.5,89.7,6.0,4.8
2022,Tocantins,96.0,,3.7,
2022,Tocantins,96.3,,3.4,
2022,Tocantins,94.3,,5.1,
2022,Tocantins,98.7,96.7,1.2,2.9
2022,Tocantins,98.7,96.6,1.2,2.9
2022,Tocantins,99.5,98.2,0.5,1.8
2022,Tocantins,95.5,91.8,3.8,4.4
2022,Tocantins,95.9,92.1,3.6,4.2
2022,Tocantins,93.1,89.5,5.4,5.8
2022,Maranhão,93.9,90.6,4.4,4.6
2022,Maranhão,94.3,91.3,4.2,4.4
2022,Maranhão,93.4,86.4,4.6,5.9
2022,Maranhão,96.1,85.9,3.7,11.5
2022,Maranhão,95.0,85.9,4.7,12.3
2022,Maranhão,98.6,85.9,1.4,8.5
2022,Maranhão,89.9,90.5,6.5,4.5
2022,Maranhão,96.4,91.2,2.6,4.2
2022,Maranhão,82.7,86.2,11.0,6.0
2022,Maranhão,93.4,92.6,4.8,1.1
2022,Maranhão,93.2,84.7,5.0,0.0
2022,Maranhão,93.6,95.0,4.5,1.4
2022,Maranhão,98.9,95.8,1.0,2.2
2022,Maranhão,98.9,97.3,1.0,1.9
2022,Maranhão,98.4,82.5,1.1,4.2
2022,Maranhão,93.3,90.3,4.8,4.8
2022,Maranhão,93.3,91.0,4.9,4.5
2022,Maranhão,93.3,86.6,4.7,5.9
2022,Piauí,93.8,90.5,4.9,1.7
2022,Piauí,94.3,90.8,4.5,1.7
2022,Piauí,92.4,84.9,6.1,2.1
2022,Piauí,,92.6,,6.4
2022,Piauí,,93.0,,6.0
2022,Piauí,,89.2,,10.2
2022,Piauí,95.4,89.6,1.2,1.2
2022,Piauí,95.5,90.0,1.2,1.2
2022,Piauí,88.8,84.3,1.6,1.3
2022,Piauí,92.9,,5.7,
2022,Piauí,93.1,,5.6,
2022,Piauí,92.4,,6.1,
2022,Piauí,98.2,96.5,1.6,3.1
2022,Piauí,98.2,96.5,1.6,3.1
2022,Piauí,94.8,98.6,4.2,0.0
2022,Piauí,93.1,89.8,5.4,1.6
2022,Piauí,93.4,90.1,5.2,1.5
2022,Piauí,92.4,84.7,6.1,2.1
2022,Ceará,99.1,96.4,0.6,0.7
2022,Ceará,99.0,96.3,0.6,0.7
2022,Ceará,99.3,96.8,0.4,0.8
2022,Ceará,95.4,80.1,4.4,17.2
2022,Ceará,95.4,79.9,4.4,17.3
2022,Ceará,,83.0,,15.4
2022,Ceará,97.9,96.7,0.5,0.2
2022,Ceará,98.0,96.7,0.3,0.2
2022,Ceará,97.7,97.1,1.1,0.5
2022,Ceará,99.0,,0.5,
2022,Ceará,99.0,,0.6,
2022,Ceará,99.3,,0.4,
2022,Ceará,99.2,95.6,0.7,1.7
2022,Ceará,99.2,95.6,0.7,1.7
2022,Ceará,99.6,100.0,0.4,0.0
2022,Ceará,99.0,96.4,0.5,0.6
2022,Ceará,98.9,96.4,0.6,0.5
2022,Ceará,99.3,96.8,0.4,0.8
2022,Rio Grande do Norte,86.9,76.0,11.1,13.9
2022,Rio Grande do Norte,87.1,76.1,10.9,14.0
2022,Rio Grande do Norte,85.9,74.6,12.1,10.7
2022,Rio Grande do Norte,100.0,90.0,0.0,8.7
2022,Rio Grande do Norte,100.0,90.2,0.0,8.5
2022,Rio Grande do Norte,,88.3,,10.3
2022,Rio Grande do Norte,81.9,70.9,14.8,16.5
2022,Rio Grande do Norte,81.9,71.0,14.8,16.7
2022,Rio Grande do Norte,81.9,69.8,14.6,10.8
2022,Rio Grande do Norte,84.2,,13.5,
2022,Rio Grande do Norte,83.6,,14.0,
2022,Rio Grande do Norte,86.0,,12.0,
2022,Rio Grande do Norte,98.3,95.3,1.5,2.9
2022,Rio Grande do Norte,98.3,95.3,1.5,2.9
2022,Rio Grande do Norte,98.0,92.3,1.8,7.7
2022,Rio Grande do Norte,83.6,73.1,13.8,15.6
2022,Rio Grande do Norte,83.1,73.0,14.2,15.8
2022,Rio Grande do Norte,85.7,74.5,12.2,10.7
2022,Paraíba,92.2,84.5,5.6,6.1
2022,Paraíba,92.0,84.5,5.7,6.1
2022,Paraíba,93.2,84.6,5.0,5.1
2022,Paraíba,100.0,91.7,0.0,6.7
2022,Paraíba,100.0,91.7,0.0,6.8
2022,Paraíba,,91.7,,5.0
2022,Paraíba,86.6,82.1,7.4,6.7
2022,Paraíba,86.4,82.0,7.5,6.7
2022,Paraíba,88.3,84.2,6.3,5.2
2022,Paraíba,91.2,80.4,6.6,1.5
2022,Paraíba,90.6,62.9,7.0,3.1
2022,Paraíba,93.6,97.9,4.9,0.0
2022,Paraíba,98.8,97.7,1.0,1.7
2022,Paraíba,98.8,97.7,0.9,1.7
2022,Paraíba,94.0,,5.2,
2022,Paraíba,90.5,82.7,6.7,6.7
2022,Paraíba,89.9,82.6,7.1,6.7
2022,Paraíba,93.2,84.6,5.0,5.1
2022,Pernambuco,94.8,93.8,4.4,4.7
2022,Pernambuco,95.1,94.1,4.2,4.6
2022,Pernambuco,93.6,89.7,5.5,6.8
2022,Pernambuco,97.5,79.1,2.4,16.8
2022,Pernambuco,97.5,76.9,2.4,18.5
2022,Pernambuco,,85.4,,11.7
2022,Pernambuco,94.6,93.8,4.6,4.7
2022,Pernambuco,95.5,94.1,3.9,4.6
2022,Pernambuco,88.5,90.0,9.4,6.4
2022,Pernambuco,93.5,97.4,5.6,1.6
2022,Pernambuco,93.3,,5.7,
2022,Pernambuco,94.1,97.4,5.2,1.6
2022,Pernambuco,98.5,97.2,1.3,2.2
2022,Pernambuco,98.5,97.2,1.3,2.2
2022,Pernambuco,95.3,97.3,4.5,2.4
2022,Pernambuco,93.6,93.4,5.4,5.0
2022,Pernambuco,93.7,93.7,5.4,4.9
2022,Pernambuco,93.6,89.7,5.5,6.8
2022,Alagoas,93.7,86.3,4.7,7.0
2022,Alagoas,93.3,86.4,5.0,7.0
2022,Alagoas,95.1,86.0,3.8,7.1
2022,Alagoas,,83.4,,11.4
2022,Alagoas,,83.4,,11.4
2022,Alagoas,89.0,85.0,8.5,7.4
2022,Alagoas,88.9,84.9,8.5,7.4
2022,Alagoas,90.6,86.0,7.7,7.2
2022,Alagoas,93.3,,5.0,
2022,Alagoas,92.4,,5.5,
2022,Alagoas,95.2,,3.7,
2022,Alagoas,98.5,96.9,1.2,2.6
2022,Alagoas,98.5,96.9,1.2,2.6
2022,Alagoas,97.0,96.6,2.1,0.0
2022,Alagoas,92.8,84.9,5.4,7.6
2022,Alagoas,91.9,84.8,6.0,7.6
2022,Alagoas,95.1,86.0,3.8,7.2
2022,Sergipe,87.3,84.9,11.0,10.5
2022,Sergipe,88.5,85.0,10.1,10.5
2022,Sergipe,83.2,83.9,14.3,9.3
2022,Sergipe,91.8,87.0,8.2,12.3
2022,Sergipe,91.8,85.6,8.2,13.8
2022,Sergipe,,89.2,,9.8
2022,Sergipe,85.3,82.7,13.5,11.8
2022,Sergipe,85.1,82.7,13.7,12.0
2022,Sergipe,89.7,82.6,9.1,9.2
2022,Sergipe,83.5,,14.0,
2022,Sergipe,83.9,,13.6,
2022,Sergipe,82.7,,14.7,
2022,Sergipe,98.3,97.5,1.6,2.2
2022,Sergipe,98.3,97.5,1.6,2.2
2022,Sergipe,98.4,,1.5,
2022,Sergipe,84.0,82.8,13.9,11.9
2022,Sergipe,84.4,82.7,13.6,12.0
2022,Sergipe,82.9,83.9,14.5,9.3
2022,Bahia,88.2,73.2,8.9,15.1
2022,Bahia,88.7,72.9,8.5,15.5
2022,Bahia,86.6,76.5,10.1,10.0
2022,Bahia,98.1,88.8,1.9,7.9
2022,Bahia,98.1,87.8,1.9,8.7
2022,Bahia,,94.4,,3.7
2022,Bahia,75.4,70.4,19.1,16.6
2022,Bahia,75.4,70.1,19.3,17.0
2022,Bahia,75.4,74.0,15.9,11.2
2022,Bahia,87.0,81.4,9.7,3.7
2022,Bahia,87.2,78.8,9.6,4.5
2022,Bahia,86.6,82.6,10.1,3.4
2022,Bahia,98.4,96.2,1.4,2.8
2022,Bahia,98.4,96.5,1.3,2.8
2022,Bahia,95.8,91.7,3.4,3.2
2022,Bahia,86.3,70.8,10.3,16.3
2022,Bahia,86.1,70.4,10.4,16.8
2022,Bahia,86.5,75.4,10.2,10.5
2022,Minas Gerais,95.7,85.8,3.5,7.4
2022,Minas Gerais,95.6,85.6,3.6,7.5
2022,Minas Gerais,97.0,90.9,2.4,4.4
2022,Minas Gerais,95.7,90.9,4.3,8.4
2022,Minas Gerais,95.7,90.5,4.3,8.7
2022,Minas Gerais,,92.0,,7.3
2022,Minas Gerais,93.6,84.2,4.8,8.0
2022,Minas Gerais,93.5,84.1,4.9,8.1
2022,Minas Gerais,96.1,90.4,2.6,3.0
2022,Minas Gerais,96.5,91.3,3.1,6.1
2022,Minas Gerais,96.4,91.4,3.2,6.1
2022,Minas Gerais,97.3,89.8,2.3,6.4
2022,Minas Gerais,98.8,95.5,1.2,2.9
2022,Minas Gerais,98.8,95.6,1.2,2.9
2022,Minas Gerais,95.5,90.8,3.9,4.3
2022,Minas Gerais,95.2,84.5,3.9,8.0
2022,Minas Gerais,95.0,84.3,4.0,8.1
2022,Minas Gerais,97.0,90.9,2.4,4.4
2022,Espírito Santo,94.4,92.1,5.1,6.1
2022,Espírito Santo,94.4,92.0,5.2,6.2
2022,Espírito Santo,94.7,94.2,5.0,4.4
2022,Espírito Santo,,90.9,,7.1
2022,Espírito Santo,,90.3,,7.5
2022,Espírito Santo,,93.2,,5.7
2022,Espírito Santo,94.8,91.4,4.6,6.6
2022,Espírito Santo,94.7,91.3,4.6,6.7
2022,Espírito Santo,95.7,94.9,4.1,3.6
2022,Espírito Santo,93.4,,6.1,
2022,Espírito Santo,93.3,,6.2,
2022,Espírito Santo,94.5,,5.2,
2022,Espírito Santo,99.2,97.5,0.8,2.2
2022,Espírito Santo,99.3,97.8,0.7,2.1
2022,Espírito Santo,96.2,94.4,3.4,3.8
2022,Espírito Santo,93.7,91.4,5.8,6.7
2022,Espírito Santo,93.6,91.2,5.9,6.8
2022,Espírito Santo,94.6,94.1,5.1,4.5
2022,Rio de Janeiro,92.2,83.0,7.0,11.7
2022,Rio de Janeiro,92.3,82.9,6.9,11.8
2022,Rio de Janeiro,89.4,87.7,9.8,8.5
2022,Rio de Janeiro,95.0,84.1,4.8,13.0
2022,Rio de Janeiro,95.0,84.4,4.8,12.9
2022,Rio de Janeiro,,73.7,,16.6
2022,Rio de Janeiro,85.7,79.9,12.3,13.6
2022,Rio de Janeiro,85.8,79.6,12.3,13.8
2022,Rio de Janeiro,83.9,87.9,14.1,8.4
2022,Rio de Janeiro,90.6,83.4,8.4,7.8
2022,Rio de Janeiro,90.7,83.4,8.3,7.8
2022,Rio de Janeiro,89.3,,9.9,
2022,Rio de Janeiro,97.6,94.5,2.2,4.3
2022,Rio de Janeiro,97.6,94.5,2.2,4.3
2022,Rio de Janeiro,97.3,97.0,2.6,2.9
2022,Rio de Janeiro,90.1,80.1,8.8,13.6
2022,Rio de Janeiro,90.2,79.8,8.7,13.7
2022,Rio de Janeiro,88.9,87.3,10.2,8.7
2022,São Paulo,98.1,91.4,1.5,5.3
2022,São Paulo,98.1,91.3,1.5,5.4
2022,São Paulo,98.3,95.9,1.5,2.2
2022,São Paulo,99.5,95.8,0.5,3.9
2022,São Paulo,99.5,95.8,0.5,3.9
2022,São Paulo,97.5,90.0,1.5,6.0
2022,São Paulo,97.5,89.9,1.5,6.1
2022,São Paulo,98.7,95.8,0.8,2.2
2022,São Paulo,98.0,95.1,1.7,4.0
2022,São Paulo,98.0,95.1,1.7,4.0
2022,São Paulo,98.0,97.3,1.9,2.2
2022,São Paulo,99.3,98.3,0.7,1.6
2022,São Paulo,99.3,98.3,0.7,1.6
2022,São Paulo,98.9,97.0,1.1,2.9
2022,São Paulo,97.8,90.2,1.6,6.0
2022,São Paulo,97.8,90.1,1.6,6.0
2022,São Paulo,98.2,95.8,1.5,2.2
2022,Paraná,95.2,89.6,4.4,6.8
2022,Paraná,95.2,89.5,4.4,6.8
2022,Paraná,94.9,91.8,4.8,5.2
2022,Paraná,96.5,90.1,3.5,8.0
2022,Paraná,96.5,90.1,3.5,8.1
2022,Paraná,,90.0,,5.6
2022,Paraná,93.3,88.3,5.7,7.5
